Name,O_ana_QVM_M1987x1x101,O_ana_QVM_M1986x1x47,O_ana_QVM_M1968x1x36,O_ana_MV_C29881,O_ana_MV_C29879,O_ana_MV_C29873,O_ana_MV_C29872,O_ana_MV_C29771,O_ana_QVM_M1987x1x108,O_ana_MV_C29680,O_ana_MV_C29678,O_ana_MV_C28827,O_ana_MV_C28818,O_ana_MV_C24057,O_ana_MV_C17256,O_ana_MV_C17040,O_ana_MV_C17031,O_ana_MV_C17028,O_ana_MV_C16999,O_ana_MV_C16998,O_ana_MV_C16997,O_ana_MV_C16989,O_ana_MV_C7238,O_ana_MV_C2935,O_ana_MV_C2502,O_ana_MV_C2414,O_ana_MV_C2413,O_ana_QVM_M1986x1x38,O_ana_MV_C1435,O_ana_MV_C24058,O_ana_QVM_M1988x1x34,O_ana_ANWC_M3707,O_ana_ANWC_M18044,O_ana_ANWC_M3704,O_ana_ANWC_M3700,O_ana_ANWC_M3699,O_ana_ANWC_M3696,O_ana_ANWC_M3730,O_ana_ANWC_M1274,O_ana_QM_JM6919,O_ana_ANWC_M3560,O_ana_QM_JM18104,O_ana_QM_JM20596,O_ana_QM_JM19983,O_ana_QVM_M1964x1x246,O_ana_MV_C17000,O_ana_MV_C7239,O_ana_ANWC_M15484,O_ana_QVM_M1987x1x98,O_ana_ANWC_M18089,O_ana_SAM_M1629,O_ana_SAM_M6298,O_ana_SAM_M14097,O_ana_QVM_M1965x1x164,O_ana_MV_C11286,O_ana_QVM_M1993x1x223,O_ana_MV_C29877,O_ana_AM_M11237,O_ana_SAM_M9678,O_ana_MV_C17253,O_ana_QVM_M1963x1x245,O_ana_ANWC_M3703,O_ana_AM_M8625,O_ana_QM_JM8106,O_ana_MV_C2459,O_ana_AM_M8258,O_ana_QM_J20672_ERR,O_ana_QVM_M1988x1x141_ERR,O_ana_QVM_M1987x1x105_ERR,O_ana_QM_JM1086_ERR,O_ana_MV_C29796_ERR,O_ana_ANWC_M3708_ERR,O_ana_MV_C2459_ERR,O_ana_ANWC_M1279_ERR,O_ana_AM_M8258_ERR,O_ana_SAM_M6043_ERR,O_ana_QVM_M1987x1x105,O_ana_ANWC_M3708,O_ana_QM_J20672,O_ana_QVM_M1988x1x141,O_ana_QM_JM1086,O_ana_MV_C29796,O_ana_ANWC_M1279,O_ana_SAM_M6043
Y LM_R_cp,-22.97843628,-102.6360229,-25.26632996,-17.95040741,-100.9783875,-30.57763062,-25.64101257,-29.9711731,-21.58913269,-106.0300049,-104.2872803,-103.4054077,-93.92020874,-21.27980804,-106.4894897,-106.3892822,-109.0635498,-21.13402557,-106.58573,-19.50592499,-109.8563354,-16.16277924,-34.1038269,-33.96416626,-26.85049438,-98.88495483,-103.3963013,-20.21313782,-39.5241394,-28.75892029,-104.2695801,-104.0860718,-37.45796814,-103.3545166,-55.15039673,-37.6225708,-104.1434082,-105.775354,-9.209313202,-22.42157135,-105.1887207,-12.43412628,0.157730162,-36.04519653,-108.4104736,-32.61332703,-23.71008453,-34.44377136,-103.9818237,-27.49392395,-40.94131775,-39.9776947,-43.45385132,-103.0564087,-103.3714111,-32.84488525,-104.1618286,-34.43354492,-35.96695862,-105.195105,-101.2476074,-103.9189087,-100.3005432,-34.81923523,-97.5894043,-31.91082153,-9.815023041,-19.33258514,-105.3599609,-8.899298096,-16.62689362,-103.7972656,-98.08890381,-27.67981567,-31.9564209,-40.13332825,-105.2935425,-103.5193115,-9.685884857,-19.26268921,-8.709067535,-16.94990845,-27.50286865,-40.68805847
Z LM_R_cp,20.11766357,-16.52480927,36.68876038,-33.1427002,-15.72570953,6.300022888,-1.952617264,45.75649719,-23.97795258,23.57641602,38.14724121,41.05783081,21.35122833,53.86802368,21.14725952,35.536203,17.52187195,24.34017792,15.75984497,40.17852478,-49.24752502,-8.841435242,11.84365005,32.4370575,13.96697235,42.95151062,34.14869995,10.50253067,52.37521362,19.01283875,-3.993699646,15.76337128,89.07393799,19.85505829,51.93233032,77.99039917,22.96166687,21.45408325,29.05018616,24.34369507,18.21180267,9.344282532,0.301548004,50.82944031,-3.810655212,48.75979004,3.28014183,-1.000681973,-10.54415588,31.07866211,46.20879211,51.07409058,47.19333801,-4.092334747,37.41299133,-18.98850555,17.34482727,0.580963087,48.15658875,35.44156494,-10.16936874,16.73802032,39.08978882,41.71625366,33.17207336,-7.034163666,10.9307724,33.0430481,1.237930012,31.7421814,19.84369812,14.3685318,34.39939575,33.39487915,-7.061317444,46.55429993,1.21169548,14.15667114,10.98108673,32.98348083,31.71271057,19.3846817,33.3100708,45.89316711
X LM_L_zasq,33.62956238,-11.69089355,-1.459422302,48.33659363,-11.93388824,-15.93087311,-2.606006241,-7.211727905,39.84962769,33.94380188,38.68019714,39.34255676,25.69915466,-13.5557312,33.55291748,48.44220581,30.7517334,-7.449062347,26.61704407,-17.50414429,-15.94989014,29.31621094,15.8240448,-14.37419586,-2.626194191,35.27735901,44.75660706,38.60794067,-12.30584946,-18.6162323,-4.927832413,2.000953484,33.84770203,-1.204415989,11.89766464,37.94461975,-1.876314926,-0.518634701,24.53477478,4.278659058,1.037590313,51.80643311,32.78295288,29.55273132,12.20629425,-9.893165588,-1.88765831,4.622317505,-9.210160065,29.40300293,4.084611511,16.67028961,5.637590408,-8.462114716,34.46586304,46.99094543,26.99294739,20.52937775,-1.773686409,36.18099365,10.08948898,-4.508673096,32.14975891,42.50278931,38.23103638,21.81964264,38.88378906,15.68743134,-6.067436218,28.33279419,-18.40835571,3.855355453,37.97489929,31.4146637,21.83048096,11.3043869,-4.784983063,3.353158188,38.87038574,15.92685547,28.28155518,-17.50090485,31.30871277,10.68106461
Y LM_L_zasq,-25.72559814,-100.524292,-28.89825745,-17.32240295,-99.93911133,-34.34454651,-29.27785645,-32.76230164,-22.98271637,-105.9417358,-101.8582153,-106.7282837,-92.01079102,-24.78415833,-106.0847046,-107.9215088,-106.9477417,-27.06026917,-104.0775757,-21.90814514,-110.5257813,-13.53861389,-36.54510498,-38.09231873,-30.62277832,-106.0258057,-106.9187988,-23.20415192,-41.61870117,-33.60891113,-104.3450684,-104.1092163,-38.43017273,-101.2191284,-42.8759491,-37.36487122,-102.5503784,-102.6404053,-36.668927,-33.9161499,-103.7095093,-28.84834595,-15.72425385,-47.04754333,-107.9216309,-33.16537781,-25.28213654,-33.81983948,-104.6096436,-24.19018707,-43.72110291,-40.09756165,-46.11360168,-102.9175049,-105.8071045,-36.1523468,-104.680603,-35.27834167,-41.20608521,-105.4802124,-99.00592651,-103.4786987,-99.64470825,-24.66039886,-101.4801758,-33.47405396,-24.76390076,-25.8064209,-105.1426758,-2.168680191,-22.97503052,-103.5735229,-101.2197876,-26.63152771,-33.9080658,-41.86626282,-105.1013184,-103.6734985,-25.15465393,-25.97007141,-2.22687664,-22.53153687,-27.03322449,-42.60137024
Z LM_L_zasq,37.39316101,16.61743164,31.66414185,-5.290974808,18.30720367,-23.11869202,-27.33665466,28.81198425,8.870584869,5.272863388,23.23197784,13.52805328,-8.762310028,34.31046448,-9.639644623,4.680639267,-8.788072205,-9.848248291,-9.628413391,22.11673126,-32.60318298,11.07592773,16.43292236,3.53979454,-18.25256195,29.49119873,1.651527214,42.32419739,39.04490967,-13.13731079,29.97111511,37.63198242,64.95091553,41.24490662,77.05975342,48.91235046,38.60885925,34.12480469,45.33182373,32.82420349,33.15332642,39.68317261,26.87342224,26.00281677,-17.94715576,33.25441589,-23.74734955,21.34176025,5.674185181,7.27361908,50.77402039,70.33637695,55.29707031,29.33674622,15.81320496,6.897454834,-6.095856857,-11.97006454,51.98891602,1.223927784,-22.9848114,35.15238342,40.86230164,14.27586212,-0.050984836,-10.41530533,38.84940186,50.72782288,34.00345764,55.11323242,-9.806424713,38.22561035,0.332875466,5.344235611,-10.96905594,59.96367798,32.74098206,38.15639648,38.93816833,51.00532532,54.81865234,-9.991733551,5.390623093,59.45015259
X LM_L_zadp,40.73109741,-17.12673187,2.195194244,50.12463684,-19.14375916,-20.1187027,-12.534021,-7.456808472,47.07770081,32.75551453,38.91285095,40.41579285,34.99260254,-13.79902344,43.70764465,50.11404419,43.79028015,-20.06128693,34.45701904,-16.07276459,-18.15492249,36.57677002,21.45310669,-17.15172577,-8.300114441,42.36906433,52.76873169,47.92557678,-8.459031677,-22.88787842,-15.58053284,0.927281094,19.51116943,-3.345771027,-4.909383011,19.77613373,-2.182867622,1.241052628,4.409751892,-1.715577888,1.012394047,25.32746429,12.87088776,27.2684021,19.9519165,-8.246205902,-7.79006424,-8.271253204,-9.013305664,15.8267395,3.987228775,2.96002655,1.670350838,-13.728862,34.52737732,46.69373474,35.5513916,16.38521271,-1.75348835,42.95600891,18.27437286,-4.815145493,27.4417572,28.57689514,43.10130005,17.84035797,16.30255737,26.68487854,-13.63728943,12.59588699,-25.9656189,-0.216104341,43.22465515,15.21443024,17.52588959,4.811995316,-13.32652283,-0.369593239,16.27787476,26.4065155,12.39906769,-26.06801453,15.23381042,4.711507416
Y LM_L_zadp,-45.13907166,-76.06618042,-51.41427612,-42.03262634,-78.30780029,-53.57403564,-49.95870667,-52.18728638,-46.75328979,-84.57194824,-78.35716553,-86.43585815,-70.59390259,-42.70297241,-77.90618286,-79.83277588,-80.3713562,-47.62332153,-81.88245239,-46.26911011,-83.4295105,-42.64004822,-56.39159546,-55.11745605,-50.94474487,-78.60299683,-76.92415161,-45.8447113,-62.27822266,-52.89411621,-74.16964111,-76.06557617,-20.13854675,-76.94115601,-40.07557373,-19.10719147,-77.72472534,-84.65379639,-34.93874817,-25.23843994,-81.90411987,-32.04702454,-16.97485962,-26.34569092,-82.37650757,-53.71682739,-47.03781738,-31.08288574,-78.73382568,-9.897729492,-34.92406616,-41.26087036,-34.82162476,-77.5781189,-84.73001099,-57.52784424,-84.17565918,-54.07427368,-30.61636047,-81.72087402,-74.51445313,-80.57438354,-74.22645264,-7.091069031,-75.82753296,-52.19280396,-26.1464447,-49.342453,-76.12295532,-13.18822632,-42.31413574,-76.5369751,-76.31967773,-8.089459991,-51.98143921,-32.50197449,-76.04765015,-76.48265381,-26.22837219,-49.43511047,-12.41538925,-42.19831848,-8.069104767,-32.12881165
Z LM_L_zadp,42.18950806,9.632948303,39.84710693,-10.32043228,13.72608032,-19.54087677,-27.43845215,38.05180054,3.081845474,8.877978516,34.26039734,14.54139404,-8.907328796,40.71290894,-10.15826035,8.029605865,-12.85422363,-3.315839386,-10.28480377,32.13468628,-43.9150116,17.83483124,24.25480347,8.383420563,-14.31172943,37.59696045,7.078247833,38.40877075,44.18478394,-6.272746658,28.4151825,27.88179321,56.57293701,31.6254425,56.20455933,40.21615601,28.5082428,25.00155487,38.53661499,13.93482513,24.40349579,34.53416443,22.36358795,18.63437195,-25.84683228,38.38062744,-21.58844604,5.525039291,-1.341832638,2.339834595,26.80503235,43.5723114,27.57984009,27.60578613,16.77148285,0.047085527,-7.49549942,-13.66917877,26.46777344,5.139206314,-26.81108398,24.92701263,48.07493896,16.15142517,0.023142973,-13.96968994,30.95885925,53.80413208,32.71422424,33.98424683,-3.329852295,29.57819214,0.777372026,-1.267199135,-14.07148132,33.03005066,32.76673584,29.12457886,30.84063416,53.59212646,34.09817505,-3.187361908,-1.201652622,33.21125488
X LM_L_za,36.98279724,-19.86834106,-3.32638855,56.26281128,-20.01680145,-21.12309875,-9.436705017,-12.18170395,50.93183594,37.28364868,44.43678589,46.07456665,31.29299011,-17.43199921,41.83909302,57.20441284,38.13758545,-16.24659576,32.44885864,-22.57931671,-21.92797546,33.41586304,16.50430756,-20.52735291,-8.573550415,43.11500549,54.9456543,46.52972107,-15.2093338,-24.82762299,-15.61159363,-5.484393692,36.70395203,-8.617899323,4.369264603,41.31305542,-7.835894775,-2.862736511,24.19779053,3.183154106,-3.261881638,48.30920715,31.64545288,37.00253296,14.69792175,-13.62801056,-8.205312347,1.75273304,-15.51772614,31.66335754,2.282390404,11.00814285,0.788921404,-17.68934174,39.42033997,52.61116943,33.59177246,17.67756958,-2.934923363,45.16778564,13.42106781,-10.06247787,34.76071167,45.67276917,46.8083252,21.67265167,37.23369751,19.36696625,-13.89837646,24.23805695,-26.72703552,-5.046894836,47.03678589,34.39022827,20.99421082,7.232592773,-12.08841629,-5.056422043,37.1809021,19.42761383,24.74738464,-27.17032166,34.45764771,6.800388336
Y LM_L_za,-25.07765961,-99.74542236,-28.58280029,-19.92092896,-100.3507202,-33.28309937,-30.98140259,-33.03870544,-24.35472107,-105.3461182,-102.075885,-106.0205811,-93.20292969,-23.47420502,-103.7711792,-105.5397095,-105.1195557,-24.55244293,-104.0328003,-23.99246979,-109.4076294,-16.51784363,-35.21835938,-37.25115967,-30.30027771,-104.9137329,-103.9451538,-23.45539398,-42.68286743,-33.13643494,-100.3996643,-100.8032043,-29.77888489,-100.6619019,-50.09620972,-29.10782471,-100.8487122,-102.9302246,-40.4608551,-38.87283936,-103.0731567,-38.03174133,-21.78920135,-42.37019348,-106.8716675,-34.73345642,-26.36672974,-40.06174011,-102.3865356,-18.67217712,-50.17548523,-52.85499268,-53.66574097,-100.0783569,-103.8327026,-37.1852478,-103.8886353,-35.60941467,-48.03884888,-104.1163696,-97.59119263,-101.933844,-96.16047363,-19.14322815,-98.05084839,-33.41530762,-32.67618713,-27.35343933,-102.3651978,-13.2036026,-23.58305206,-101.6853455,-99.59587402,-18.69334564,-33.96816406,-50.61751404,-101.9037476,-101.7042114,-32.69447937,-27.24076538,-12.70380478,-23.85630341,-18.82624054,-50.98410339
Z LM_L_za,44.49239197,14.94551544,40.40751038,-8.82875824,18.37878265,-23.31296692,-33.15950623,35.56472778,6.324199677,10.07557144,32.21355591,15.54744263,-12.38785858,38.33633728,-17.82881317,7.023358917,-18.87421417,-10.77215195,-14.55678253,27.06607361,-39.48641052,22.77405243,23.03705597,4.533013153,-20.24265442,36.43031921,2.912050247,43.85541992,44.68408813,-12.1927681,35.80667725,29.73597717,65.56148682,34.9668457,76.28540039,49.81882019,31.7647644,28.85996094,38.65732117,27.60635376,27.52070923,36.16871948,23.94141083,27.80267029,-27.40557556,38.96525269,-28.09063721,19.45947418,-3.460170364,9.093357086,43.67164307,66.63424072,46.85411682,31.26780396,20.61729279,2.246118736,-11.59920883,-16.93648224,44.09898071,1.635266685,-31.27464294,27.23923645,49.09750977,17.63241425,-2.724459648,-15.77550201,35.18912964,58.95166626,39.40594177,55.77102051,-11.42121887,31.36039124,-1.093254662,6.101093674,-16.75973816,52.57449341,40.38225708,31.42384338,35.0778717,58.82288818,56.13071899,-11.21136551,5.670679855,52.07061157
X LM_L_vooc,51.37255249,-10.95135803,15.445784,44.07242432,-16.61369324,-20.72026215,-19.05733185,3.407847595,42.40871277,24.21163788,24.88116302,37.26950684,40.20354309,-5.067045593,48.22944031,42.69059753,50.21060181,-16.08628235,42.82800293,-3.66955719,-2.867692757,49.42650146,35.05399475,-16.34775543,-13.58343201,24.50466614,42.53787537,47.5469574,1.441847515,-21.41177368,-19.28851318,12.34240723,18.13554077,8.465309906,11.74667969,20.65618439,10.5298172,12.17031326,15.54992676,14.3823288,13.69462433,38.31643066,22.1230896,22.02483215,32.2530426,2.079884338,-14.84660187,7.165611267,3.905441666,15.4954361,19.63539124,26.18104553,19.84539337,-16.60242767,25.6464325,40.10513611,42.66290894,4.61583519,14.87577362,41.40126648,29.32028198,7.637001801,13.87171478,29.06619568,42.23409729,6.095923996,28.96197205,34.8665863,-17.91703491,32.92277527,-25.86982422,14.78187256,42.20701904,14.94579773,6.244373322,23.00368347,-17.88693085,14.19270325,29.17319641,34.95654602,33.05597229,-26.16811218,14.74651031,23.1540863
Y LM_L_vooc,-33.54499817,-90.48204346,-37.34248962,-28.11885681,-90.39591675,-41.29362793,-37.46567688,-40.65752563,-33.77702942,-96.15795288,-93.17639771,-95.17677612,-83.26948242,-31.62150269,-92.58428955,-93.79334106,-95.68284912,-31.98387146,-95.48884277,-31.77540894,-97.94252319,-28.15851135,-44.02006531,-44.8813324,-38.74745789,-89.7458252,-91.90576172,-31.70792236,-49.79957581,-40.90680237,-92.11226196,-92.76852417,-26.37980957,-93.01681519,-49.96972961,-25.96610718,-93.36582031,-96.08261719,-24.34996643,-26.42900391,-93.88272095,-25.17632904,-10.87703171,-29.88684387,-97.2895752,-43.53475952,-34.95995789,-35.91500244,-92.21158447,-16.04998627,-39.71214294,-43.97883301,-42.66748657,-92.17666016,-94.78490601,-44.71130066,-95.05703735,-43.6436554,-34.58144836,-94.60330811,-88.56083374,-94.10910034,-87.74415283,-18.55582581,-88.39055176,-41.8219696,-20.61746216,-32.89280701,-92.74086914,-13.09713135,-28.69028015,-92.24581909,-88.05322266,-15.20026703,-41.59024353,-38.2817627,-92.80215454,-92.49588623,-20.27163849,-33.19668274,-13.22410736,-28.60901794,-15.20084991,-38.16124878
Z LM_L_vooc,34.57227783,-3.529292679,41.51065979,-22.4037323,-1.128035069,-7.167823792,-17.30819702,44.47578125,-10.53984985,18.34364471,39.10756836,28.81301575,3.723579407,48.87406921,2.842157745,22.5608902,0.19844557,9.898366547,0.060778189,37.9462738,-48.37632446,6.572541046,20.43208618,20.3941391,-2.880239105,42.57667847,21.86474152,25.37011261,49.31586609,4.817100525,15.03375549,17.16816864,73.92035522,22.44368134,55.11694336,59.7625061,21.57493134,20.74028015,32.03126526,17.74260559,19.0415863,20.87578278,10.80492554,34.7169342,-17.60676727,45.00140076,-11.66191101,2.346947479,-8.151224518,17.29445953,34.69729309,46.64845581,36.32402954,13.9304306,28.87338257,-8.955910492,2.664797211,-10.21092758,34.91324158,19.35710602,-21.09474487,19.32100677,47.1269928,29.8199707,16.10165253,-12.55387039,20.89768219,46.62731018,18.19205475,33.1017395,7.502792358,20.17939301,16.18508606,16.69931335,-12.70523376,39.42070923,18.08572083,20.57142487,20.65281372,46.55308838,33.81968384,7.399882507,16.66067047,38.99888306
X LM_L_vomx,41.51442261,-7.274720001,13.20111237,36.16373901,-13.16867981,-11.79173431,-16.29412079,6.788517761,32.26154175,18.6167572,25.33334808,27.90617981,37.76522217,-0.280636549,39.31706848,33.10161743,46.08924866,-21.47522736,37.16691589,1.251322269,-5.835300446,37.42293091,28.47997437,-6.118027115,-5.192679977,37.09070435,40.69286194,46.62357788,5.639796448,-15.1109375,-12.15675507,15.82220917,-15.98591919,10.01029663,-21.00135956,-25.53620911,13.25905914,13.23546906,-36.44200439,-14.99758453,13.55496521,-20.28777771,-24.13517761,1.847536278,25.37546692,5.16350174,-0.318420625,-27.02191467,5.063726044,-19.31490479,5.084486771,-12.41158905,0.857797813,-7.467970276,19.24606934,33.54867859,34.81731262,12.27970657,-0.349424791,33.16882019,22.71555328,8.367519379,16.45452881,-8.874481964,32.15708008,9.804040527,-20.6751358,37.02112122,-4.812590027,-13.44532166,-19.32645416,14.08945465,32.36459961,-25.67803345,9.265805817,0.984882259,-4.738848877,14.07855835,-20.67698975,36.94465942,-13.72609863,-19.73933716,-25.5092865,0.956711864
Y LM_L_vomx,-89.37279053,-30.88222351,-94.88616943,-84.14725952,-33.88469543,-89.7248291,-90.6798584,-91.62910767,-90.89602051,-46.03084717,-29.42278137,-49.17060852,-30.07901917,-81.2355835,-31.02073669,-29.11033325,-28.80964661,-93.03890991,-36.91416321,-94.84859009,-30.90518494,-93.49784546,-99.41928101,-92.85414429,-91.40872803,-30.83375244,-26.43961182,-89.08255005,-97.11897583,-93.1602478,-29.34721375,-25.66599121,-4.465807343,-26.18252869,-14.15903778,-6.509094238,-30.1287262,-45.94719238,-20.23304291,8.373808289,-38.91171265,-15.21664734,-2.363354111,2.743565369,-37.9796875,-92.13245239,-87.8944458,-7.203593445,-32.44009705,3.101065445,1.098065948,-14.81599731,6.284147263,-37.19046021,-44.78235779,-93.81590576,-44.53964844,-90.18179321,7.080944824,-36.2232666,-31.65257263,-36.43095093,-28.32303467,12.74750977,-29.58469543,-88.5442627,-6.382852936,-91.31575317,-30.20079041,-4.044311523,-82.74243164,-24.62820282,-29.65095215,4.538546753,-88.61727905,6.392650986,-30.18584595,-24.50881195,-6.274077225,-91.50721436,-3.995037842,-82.68005371,4.916915894,6.39083252
Z LM_L_vomx,28.51299438,-0.33144443,32.02341003,-10.85132599,4.532718277,-10.50110931,-12.86700134,34.15900269,-2.907266808,3.168634415,39.58526611,12.95196991,1.553885937,45.085495,4.630104065,7.730007172,2.804824448,13.05752563,2.276667595,31.90637207,-45.87915039,0.37706778,15.22061462,18.97284546,-1.009489441,33.45079651,9.800057983,25.26482849,39.29298401,6.814447021,11.89156952,26.17875061,36.59964294,28.68786316,17.16168976,22.36152191,27.54056091,25.95293579,44.47271729,-11.52148972,24.8369278,33.84396362,24.55411224,-0.088833278,-14.32092285,35.20073853,-7.276863861,-20.52962952,5.642531204,-13.44898682,-3.404528427,2.792427063,-1.267764854,17.61598053,8.353423309,-0.295977998,2.8229702,-3.463462067,-1.977046776,14.46369324,-14.41374054,26.17520447,35.16161499,7.08766861,7.000791931,-3.840815735,28.26179199,38.15076599,16.24611359,-10.73641739,12.45330505,29.16517944,7.063119507,-18.87740936,-3.256666183,3.309634399,16.17495728,28.86730347,28.21433411,38.26869507,-10.54014969,12.24243011,-19.3451889,3.322649765
X LM_L_smx,39.12089844,-12.11144333,9.641339111,39.89642029,-17.85362396,-11.04391174,-17.95110321,2.977472687,35.84905701,20.56371307,33.44772644,30.71694946,44.61313477,-4.29177742,39.9149353,38.02648621,47.24979553,-29.52797546,35.47989502,-3.2407547,-12.96860504,35.98225098,24.6683075,-7.064713287,-4.409170532,49.29135437,48.67235107,50.74285889,4.421910858,-20.39125824,-13.93416443,11.18722916,-27.22716675,5.137771988,-39.17835083,-41.33519592,8.138681793,8.718917847,-57.44059448,-27.43140259,8.162935638,-44.53123169,-42.85595703,-0.892322922,23.05248108,1.778463364,2.476257324,-44.85828552,-0.279572248,-28.48013,-3.664374161,-30.31693726,-7.520085144,-10.2922966,22.54210052,35.26897278,33.54367981,14.22022705,-7.364593506,36.27824402,21.00774078,4.046526718,20.87831573,-20.04329987,35.14227905,12.06748352,-44.665802,38.05019836,-3.385644913,-33.58413696,-23.4664032,10.3484024,35.38352356,-39.49342957,11.98024139,-10.53955994,-3.546689987,10.25652084,-43.96826477,38.0144104,-33.50471191,-23.42677155,-39.33494263,-10.59469223
Y LM_L_smx,-110.2862061,-8.114933014,-115.8002686,-107.9781006,-8.992762756,-112.0150024,-111.4919922,-113.5406494,-112.8230713,-26.86222534,-5.501633835,-27.33501282,-7.485366821,-101.110437,-7.189457703,-1.526543808,-3.410679245,-112.8792847,-15.44495239,-114.4054077,-6.44803772,-119.7568481,-120.2322144,-112.8075195,-111.1884277,-7.072975159,-2.008947182,-109.1323364,-113.5908081,-114.1647827,-5.271016312,-0.208359408,8.983614349,-4.585422134,-1.851166916,5.016541672,-5.717530823,-23.63909454,-22.65063934,16.70825806,-15.87622528,-19.41128387,-3.147960472,17.88752899,-14.97248993,-113.322937,-110.7238159,1.304680634,-10.01119461,12.48406677,13.2628006,-9.918604279,19.81919708,-13.35013733,-24.50482178,-111.5175903,-22.95766449,-107.8812134,21.11381683,-13.36363831,-12.55739517,-12.40487366,-4.229118347,30.04192505,-6.101901245,-107.812793,-7.177015686,-112.9077881,-6.827928925,-5.383307266,-103.2072266,-1.70874958,-5.721419525,19.68182983,-107.6307251,17.46578369,-6.897512817,-1.488280296,-6.762811279,-112.9606445,-5.688500595,-103.1929077,19.1765152,17.45144348
Z LM_L_smx,32.46625366,2.406975174,32.51297913,-8.77317276,10.26187439,-15.78451233,-16.70701599,33.67097778,0.245542622,-0.741488981,44.590802,5.41503334,-4.947182083,45.71042786,-1.80415535,3.493495941,-3.910796738,10.95114365,-3.849846649,31.95648499,-47.50280151,3.826662445,19.89862518,16.13052063,-4.110874557,34.68829651,6.463967896,27.29108582,38.90574646,6.049243164,16.42138214,24.0450531,19.45946808,26.55314026,3.080091667,4.769812393,26.51137695,23.44657288,46.6374939,-22.11606293,23.43036041,39.64745483,29.26116943,-15.8095932,-17.63677216,33.99732056,-11.33947296,-31.56879272,5.703025436,-23.43959351,-21.33421936,-15.02371979,-16.44456024,23.2087616,0.613399029,0.505204248,-1.847324371,-5.24180336,-21.41495972,9.041786194,-16.6074234,25.216539,36.73912354,-0.37686801,0.288977695,-6.164447403,30.91993713,40.26954651,22.61232147,-25.9217865,12.63583298,29.28518982,0.145290315,-35.73247681,-6.170521927,-15.42888641,22.51040497,29.41129456,30.9708252,40.26549988,-25.87502441,12.60750122,-35.59566345,-15.65757904
